,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,ORCL_BALANCE_SHEET_reportedCurrency,ORCL_BALANCE_SHEET_totalAssets,ORCL_BALANCE_SHEET_totalCurrentAssets,ORCL_BALANCE_SHEET_cashAndCashEquivalentsAtCarryingValue,ORCL_BALANCE_SHEET_cashAndShortTermInvestments,ORCL_BALANCE_SHEET_inventory,ORCL_BALANCE_SHEET_currentNetReceivables,ORCL_BALANCE_SHEET_totalNonCurrentAssets,ORCL_BALANCE_SHEET_propertyPlantEquipment,ORCL_BALANCE_SHEET_accumulatedDepreciationAmortizationPPE,ORCL_BALANCE_SHEET_intangibleAssets,ORCL_BALANCE_SHEET_intangibleAssetsExcludingGoodwill,ORCL_BALANCE_SHEET_goodwill,ORCL_BALANCE_SHEET_investments,ORCL_BALANCE_SHEET_longTermInvestments,ORCL_BALANCE_SHEET_shortTermInvestments,ORCL_BALANCE_SHEET_otherCurrentAssets,ORCL_BALANCE_SHEET_otherNonCurrentAssets,ORCL_BALANCE_SHEET_totalLiabilities,ORCL_BALANCE_SHEET_totalCurrentLiabilities,ORCL_BALANCE_SHEET_currentAccountsPayable,ORCL_BALANCE_SHEET_deferredRevenue,ORCL_BALANCE_SHEET_currentDebt,ORCL_BALANCE_SHEET_shortTermDebt,ORCL_BALANCE_SHEET_totalNonCurrentLiabilities,ORCL_BALANCE_SHEET_capitalLeaseObligations,ORCL_BALANCE_SHEET_longTermDebt,ORCL_BALANCE_SHEET_currentLongTermDebt,ORCL_BALANCE_SHEET_longTermDebtNoncurrent,ORCL_BALANCE_SHEET_shortLongTermDebtTotal,ORCL_BALANCE_SHEET_otherCurrentLiabilities,ORCL_BALANCE_SHEET_otherNonCurrentLiabilities,ORCL_BALANCE_SHEET_totalShareholderEquity,ORCL_BALANCE_SHEET_treasuryStock,ORCL_BALANCE_SHEET_retainedEarnings,ORCL_BALANCE_SHEET_commonStock,ORCL_BALANCE_SHEET_commonStockSharesOutstanding,ORCL_CASH_FLOW_reportedCurrency,ORCL_CASH_FLOW_operatingCashflow,ORCL_CASH_FLOW_paymentsForOperatingActivities,ORCL_CASH_FLOW_proceedsFromOperatingActivities,ORCL_CASH_FLOW_changeInOperatingLiabilities,ORCL_CASH_FLOW_changeInOperatingAssets,ORCL_CASH_FLOW_depreciationDepletionAndAmortization,ORCL_CASH_FLOW_capitalExpenditures,ORCL_CASH_FLOW_changeInReceivables,ORCL_CASH_FLOW_changeInInventory,ORCL_CASH_FLOW_profitLoss,ORCL_CASH_FLOW_cashflowFromInvestment,ORCL_CASH_FLOW_cashflowFromFinancing,ORCL_CASH_FLOW_proceedsFromRepaymentsOfShortTermDebt,ORCL_CASH_FLOW_paymentsForRepurchaseOfCommonStock,ORCL_CASH_FLOW_paymentsForRepurchaseOfEquity,ORCL_CASH_FLOW_paymentsForRepurchaseOfPreferredStock,ORCL_CASH_FLOW_dividendPayout,ORCL_CASH_FLOW_dividendPayoutCommonStock,ORCL_CASH_FLOW_dividendPayoutPreferredStock,ORCL_CASH_FLOW_proceedsFromIssuanceOfCommonStock,ORCL_CASH_FLOW_proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,ORCL_CASH_FLOW_proceedsFromIssuanceOfPreferredStock,ORCL_CASH_FLOW_proceedsFromRepurchaseOfEquity,ORCL_CASH_FLOW_proceedsFromSaleOfTreasuryStock,ORCL_CASH_FLOW_changeInCashAndCashEquivalents,ORCL_CASH_FLOW_changeInExchangeRate,ORCL_CASH_FLOW_netIncome,ORCL_INCOME_STATEMENT_reportedCurrency,ORCL_INCOME_STATEMENT_grossProfit,ORCL_INCOME_STATEMENT_totalRevenue,ORCL_INCOME_STATEMENT_costOfRevenue,ORCL_INCOME_STATEMENT_costofGoodsAndServicesSold,ORCL_INCOME_STATEMENT_operatingIncome,ORCL_INCOME_STATEMENT_sellingGeneralAndAdministrative,ORCL_INCOME_STATEMENT_researchAndDevelopment,ORCL_INCOME_STATEMENT_operatingExpenses,ORCL_INCOME_STATEMENT_investmentIncomeNet,ORCL_INCOME_STATEMENT_netInterestIncome,ORCL_INCOME_STATEMENT_interestIncome,ORCL_INCOME_STATEMENT_interestExpense,ORCL_INCOME_STATEMENT_nonInterestIncome,ORCL_INCOME_STATEMENT_otherNonOperatingIncome,ORCL_INCOME_STATEMENT_depreciation,ORCL_INCOME_STATEMENT_depreciationAndAmortization,ORCL_INCOME_STATEMENT_incomeBeforeTax,ORCL_INCOME_STATEMENT_incomeTaxExpense,ORCL_INCOME_STATEMENT_interestAndDebtExpense,ORCL_INCOME_STATEMENT_netIncomeFromContinuingOperations,ORCL_INCOME_STATEMENT_comprehensiveIncomeNetOfTax,ORCL_INCOME_STATEMENT_ebit,ORCL_INCOME_STATEMENT_ebitda,ORCL_INCOME_STATEMENT_netIncome,ORCL_EARNINGS_reportedDate,ORCL_EARNINGS_reportedEPS,ORCL_EARNINGS_estimatedEPS,ORCL_EARNINGS_surprise,ORCL_EARNINGS_surprisePercentage,ORCL_EARNINGS_reportTime,ORCL_SHARES_OUTSTANDING_shares_outstanding_diluted,ORCL_SHARES_OUTSTANDING_shares_outstanding_basic
2023-05-31,94.8000,106.4900,93.8500,105.9400,102.8695,175632393,0.0000,USD,134384000000,21004000000,9765000000,9765000000,298000000,6915000000,113380000000,17069000000,None,9837000000,9837000000,62261000000,None,None,422000000,3902000000,None,132828000000,23090000000,1204000000,None,None,4061000000,109738000000,None,86420000000,4061000000,None,90481000000,-2222000000,6469000000,1073000000,None,-27620000000,30215000000,2796000000,USD,5647000000,None,None,None,None,1586000000,1913000000,-611000000,None,None,-1612000000,-2440000000,None,None,None,None,1082000000,1082000000,None,None,None,None,-313000000,None,1595000000,None,3319000000,USD,10106000000,13836000000,3730000000,3730000000,4140000000,400000000,2226000000,5966000000,None,-955000000,105000000,955000000,None,None,None,1586000000,3109000000,-210000000,None,3319000000,None,4064000000,5650000000,3319000000,2023-06-12,1.67,1.58,0.09,5.6962,post-market,2793000000,2708000000
2023-06-30,104.8800,127.5400,104.7800,119.0900,115.6384,328838019,0.0000,USD,134384000000,21004000000,9765000000,9765000000,298000000,6915000000,113380000000,17069000000,None,9837000000,9837000000,62261000000,None,None,422000000,3902000000,None,132828000000,23090000000,1204000000,None,None,4061000000,109738000000,None,86420000000,4061000000,None,90481000000,-2222000000,6469000000,1073000000,None,-27620000000,30215000000,2796000000,USD,5647000000,None,None,None,None,1586000000,1913000000,-611000000,None,None,-1612000000,-2440000000,None,None,None,None,1082000000,1082000000,None,None,None,None,-313000000,None,1595000000,None,3319000000,USD,10106000000,13836000000,3730000000,3730000000,4140000000,400000000,2226000000,5966000000,None,-955000000,105000000,955000000,None,None,None,1586000000,3109000000,-210000000,None,3319000000,None,4064000000,5650000000,3319000000,2023-06-12,1.67,1.58,0.09,5.6962,post-market,2793000000,2708000000
2023-07-31,118.0100,121.3550,113.4300,117.2300,114.2286,156305367,0.4000,USD,134384000000,21004000000,9765000000,9765000000,298000000,6915000000,113380000000,17069000000,None,9837000000,9837000000,62261000000,None,None,422000000,3902000000,None,132828000000,23090000000,1204000000,None,None,4061000000,109738000000,None,86420000000,4061000000,None,90481000000,-2222000000,6469000000,1073000000,None,-27620000000,30215000000,2796000000,USD,5647000000,None,None,None,None,1586000000,1913000000,-611000000,None,None,-1612000000,-2440000000,None,None,None,None,1082000000,1082000000,None,None,None,None,-313000000,None,1595000000,None,3319000000,USD,10106000000,13836000000,3730000000,3730000000,4140000000,400000000,2226000000,5966000000,None,-955000000,105000000,955000000,None,None,None,1586000000,3109000000,-210000000,None,3319000000,None,4064000000,5650000000,3319000000,2023-06-12,1.67,1.58,0.09,5.6962,post-market,2793000000,2708000000
2023-08-31,116.9200,121.9800,111.1300,120.3900,117.3077,169726276,0.0000,USD,136662000000,22166000000,11613000000,11613000000,None,6519000000,114496000000,17644000000,None,9074000000,9074000000,62206000000,None,None,470000000,3564000000,None,133821000000,25357000000,1034000000,None,None,4499000000,108464000000,None,84442000000,4499000000,None,88941000000,-2497000000,7540000000,2370000000,None,-26428000000,30295000000,2823000000,USD,6974000000,None,None,None,None,1475000000,1314000000,None,338000000,None,-1562000000,-3528000000,None,None,None,None,1091000000,1091000000,None,None,None,None,-1210000000,None,None,None,2420000000,USD,8843000000,12453000000,3610000000,3610000000,3296000000,393000000,2216000000,5547000000,None,-872000000,136000000,872000000,None,None,None,1475000000,2375000000,-45000000,None,2420000000,None,3247000000,4722000000,2420000000,2023-09-11,1.19,1.15,0.04,3.4783,post-market,2823000000,2728000000
2023-09-29,121.0100,127.4150,103.2700,105.9200,103.2082,308556392,0.0000,USD,136662000000,22166000000,11613000000,11613000000,None,6519000000,114496000000,17644000000,None,9074000000,9074000000,62206000000,None,None,470000000,3564000000,None,133821000000,25357000000,1034000000,None,None,4499000000,108464000000,None,84442000000,4499000000,None,88941000000,-2497000000,7540000000,2370000000,None,-26428000000,30295000000,2823000000,USD,6974000000,None,None,None,None,1475000000,1314000000,None,338000000,None,-1562000000,-3528000000,None,None,None,None,1091000000,1091000000,None,None,None,None,-1210000000,None,None,None,2420000000,USD,8843000000,12453000000,3610000000,3610000000,3296000000,393000000,2216000000,5547000000,None,-872000000,136000000,872000000,None,None,None,1475000000,2375000000,-45000000,None,2420000000,None,3247000000,4722000000,2420000000,2023-09-11,1.19,1.15,0.04,3.4783,post-market,2823000000,2728000000
2023-10-31,105.8100,111.0600,99.8700,103.4000,101.1203,164671181,0.4000,USD,136662000000,22166000000,11613000000,11613000000,None,6519000000,114496000000,17644000000,None,9074000000,9074000000,62206000000,None,None,470000000,3564000000,None,133821000000,25357000000,1034000000,None,None,4499000000,108464000000,None,84442000000,4499000000,None,88941000000,-2497000000,7540000000,2370000000,None,-26428000000,30295000000,2823000000,USD,6974000000,None,None,None,None,1475000000,1314000000,None,338000000,None,-1562000000,-3528000000,None,None,None,None,1091000000,1091000000,None,None,None,None,-1210000000,None,None,None,2420000000,USD,8843000000,12453000000,3610000000,3610000000,3296000000,393000000,2216000000,5547000000,None,-872000000,136000000,872000000,None,None,None,1475000000,2375000000,-45000000,None,2420000000,None,3247000000,4722000000,2420000000,2023-09-11,1.19,1.15,0.04,3.4783,post-market,2823000000,2728000000
2023-11-30,103.8000,117.6700,103.8000,116.2100,113.6479,135996733,0.0000,USD,134324000000,19289000000,8244000000,8244000000,None,6804000000,115035000000,18009000000,None,8378000000,8378000000,62231000000,None,None,446000000,3795000000,None,129946000000,24407000000,1107000000,None,None,6321000000,105539000000,None,82468000000,6321000000,None,88789000000,-1945000000,7781000000,3866000000,None,-25431000000,30724000000,2817000000,USD,143000000,None,None,None,None,1553000000,1080000000,None,-1578000000,None,-1249000000,-2289000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-1123000000,None,None,None,2503000000,USD,9201000000,12941000000,3740000000,3740000000,3622000000,375000000,2226000000,5579000000,None,-888000000,133000000,888000000,None,None,None,1553000000,2720000000,217000000,None,2503000000,None,3608000000,5161000000,2503000000,2023-12-11,1.34,1.33,0.01,0.7519,post-market,2817000000,2746000000
2023-12-29,116.0700,117.3500,99.2600,105.4300,103.1055,269767811,0.0000,USD,134324000000,19289000000,8244000000,8244000000,None,6804000000,115035000000,18009000000,None,8378000000,8378000000,62231000000,None,None,446000000,3795000000,None,129946000000,24407000000,1107000000,None,None,6321000000,105539000000,None,82468000000,6321000000,None,88789000000,-1945000000,7781000000,3866000000,None,-25431000000,30724000000,2817000000,USD,143000000,None,None,None,None,1553000000,1080000000,None,-1578000000,None,-1249000000,-2289000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-1123000000,None,None,None,2503000000,USD,9201000000,12941000000,3740000000,3740000000,3622000000,375000000,2226000000,5579000000,None,-888000000,133000000,888000000,None,None,None,1553000000,2720000000,217000000,None,2503000000,None,3608000000,5161000000,2503000000,2023-12-11,1.34,1.33,0.01,0.7519,post-market,2817000000,2746000000
2024-01-31,104.5200,116.1800,101.7400,111.7000,109.6578,170954691,0.4000,USD,134324000000,19289000000,8244000000,8244000000,None,6804000000,115035000000,18009000000,None,8378000000,8378000000,62231000000,None,None,446000000,3795000000,None,129946000000,24407000000,1107000000,None,None,6321000000,105539000000,None,82468000000,6321000000,None,88789000000,-1945000000,7781000000,3866000000,None,-25431000000,30724000000,2817000000,USD,143000000,None,None,None,None,1553000000,1080000000,None,-1578000000,None,-1249000000,-2289000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-1123000000,None,None,None,2503000000,USD,9201000000,12941000000,3740000000,3740000000,3622000000,375000000,2226000000,5579000000,None,-888000000,133000000,888000000,None,None,None,1553000000,2720000000,217000000,None,2503000000,None,3608000000,5161000000,2503000000,2023-12-11,1.34,1.33,0.01,0.7519,post-market,2817000000,2746000000
2024-02-29,112.9100,117.7872,106.5100,111.6800,109.6381,147701107,0.0000,USD,137082000000,21063000000,9481000000,9481000000,None,7297000000,116019000000,None,None,7629000000,7629000000,62222000000,None,None,423000000,3862000000,None,130900000000,24885000000,1658000000,None,None,5510000000,106015000000,None,82470000000,5510000000,None,87980000000,-1665000000,8611000000,5623000000,None,-24533000000,31622000000,2819000000,USD,5475000000,None,None,None,None,1557000000,1674000000,None,909000000,None,-1783000000,-2463000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-582000000,None,None,None,2400000000,USD,9411000000,13280000000,3869000000,3869000000,3750000000,377000000,2248000000,5661000000,None,-765000000,111000000,876000000,None,None,None,1557000000,2865000000,464000000,None,2401000000,None,3741000000,5298000000,2401000000,2024-03-11,1.41,1.38,0.03,2.1739,post-market,2819000000,2748000000
2024-03-28,111.6800,132.7737,110.3650,125.6100,123.3135,237085685,0.0000,USD,137082000000,21063000000,9481000000,9481000000,None,7297000000,116019000000,None,None,7629000000,7629000000,62222000000,None,None,423000000,3862000000,None,130900000000,24885000000,1658000000,None,None,5510000000,106015000000,None,82470000000,5510000000,None,87980000000,-1665000000,8611000000,5623000000,None,-24533000000,31622000000,2819000000,USD,5475000000,None,None,None,None,1557000000,1674000000,None,909000000,None,-1783000000,-2463000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-582000000,None,None,None,2400000000,USD,9411000000,13280000000,3869000000,3869000000,3750000000,377000000,2248000000,5661000000,None,-765000000,111000000,876000000,None,None,None,1557000000,2865000000,464000000,None,2401000000,None,3741000000,5298000000,2401000000,2024-03-11,1.41,1.38,0.03,2.1739,post-market,2819000000,2748000000
2024-04-30,125.5400,127.9900,112.7800,113.7500,112.0328,134442904,0.4000,USD,137082000000,21063000000,9481000000,9481000000,None,7297000000,116019000000,None,None,7629000000,7629000000,62222000000,None,None,423000000,3862000000,None,130900000000,24885000000,1658000000,None,None,5510000000,106015000000,None,82470000000,5510000000,None,87980000000,-1665000000,8611000000,5623000000,None,-24533000000,31622000000,2819000000,USD,5475000000,None,None,None,None,1557000000,1674000000,None,909000000,None,-1783000000,-2463000000,None,None,None,None,1099000000,1099000000,None,None,None,None,-582000000,None,None,None,2400000000,USD,9411000000,13280000000,3869000000,3869000000,3750000000,377000000,2248000000,5661000000,None,-765000000,111000000,876000000,None,None,None,1557000000,2865000000,464000000,None,2401000000,None,3741000000,5298000000,2401000000,2024-03-11,1.41,1.38,0.03,2.1739,post-market,2819000000,2748000000
2024-05-31,113.9100,126.7000,113.6500,117.1900,115.4208,145228250,0.0000,USD,140976000000,22554000000,10454000000,10454000000,334000000,7874000000,118422000000,None,None,6890000000,6890000000,62230000000,None,None,207000000,4019000000,None,131737000000,31544000000,2357000000,None,None,10605000000,100193000000,6255000000,76264000000,10605000000,None,93124000000,-1548000000,9420000000,8704000000,None,-22628000000,32764000000,2834000000,USD,6081000000,None,None,None,None,1554000000,2798000000,None,331000000,None,-2766000000,-2274000000,None,None,None,None,1102000000,1102000000,None,None,None,None,-327000000,None,None,None,3143000000,USD,10363000000,14287000000,3924000000,3924000000,4686000000,402000000,2226000000,5677000000,None,-807000000,71000000,878000000,None,None,None,1554000000,3782000000,639000000,None,3144000000,None,4660000000,6214000000,3144000000,2024-06-11,1.63,1.65,-0.02,-1.2121,post-market,2832000000,2753000000
2024-06-28,117.5300,145.3200,117.3400,141.2000,139.0684,238355222,0.0000,USD,140976000000,22554000000,10454000000,10454000000,334000000,7874000000,118422000000,None,None,6890000000,6890000000,62230000000,None,None,207000000,4019000000,None,131737000000,31544000000,2357000000,None,None,10605000000,100193000000,6255000000,76264000000,10605000000,None,93124000000,-1548000000,9420000000,8704000000,None,-22628000000,32764000000,2834000000,USD,6081000000,None,None,None,None,1554000000,2798000000,None,331000000,None,-2766000000,-2274000000,None,None,None,None,1102000000,1102000000,None,None,None,None,-327000000,None,None,None,3143000000,USD,10363000000,14287000000,3924000000,3924000000,4686000000,402000000,2226000000,5677000000,None,-807000000,71000000,878000000,None,None,None,1554000000,3782000000,639000000,None,3144000000,None,4660000000,6214000000,3144000000,2024-06-11,1.63,1.65,-0.02,-1.2121,post-market,2832000000,2753000000
2024-07-31,141.6900,146.5900,134.9600,139.4500,137.7296,151103053,0.4000,USD,140976000000,22554000000,10454000000,10454000000,334000000,7874000000,118422000000,None,None,6890000000,6890000000,62230000000,None,None,207000000,4019000000,None,131737000000,31544000000,2357000000,None,None,10605000000,100193000000,6255000000,76264000000,10605000000,None,93124000000,-1548000000,9420000000,8704000000,None,-22628000000,32764000000,2834000000,USD,6081000000,None,None,None,None,1554000000,2798000000,None,331000000,None,-2766000000,-2274000000,None,None,None,None,1102000000,1102000000,None,None,None,None,-327000000,None,None,None,3143000000,USD,10363000000,14287000000,3924000000,3924000000,4686000000,402000000,2226000000,5677000000,None,-807000000,71000000,878000000,None,None,None,1554000000,3782000000,639000000,None,3144000000,None,4660000000,6214000000,3144000000,2024-06-11,1.63,1.65,-0.02,-1.2121,post-market,2832000000,2753000000
2024-08-30,139.2900,141.7200,125.7500,141.2900,139.5469,119963829,0.0000,USD,140976000000,22554000000,10454000000,10454000000,334000000,7874000000,118422000000,None,None,6890000000,6890000000,62230000000,None,None,207000000,4019000000,None,131737000000,31544000000,2357000000,None,None,10605000000,100193000000,6255000000,76264000000,10605000000,None,93124000000,-1548000000,9420000000,8704000000,None,-22628000000,32764000000,2834000000,USD,6081000000,None,None,None,None,1554000000,2798000000,None,331000000,None,-2766000000,-2274000000,None,None,None,None,1102000000,1102000000,None,None,None,None,-327000000,None,None,None,3143000000,USD,10363000000,14287000000,3924000000,3924000000,4686000000,402000000,2226000000,5677000000,None,-807000000,71000000,878000000,None,None,None,1554000000,3782000000,639000000,None,3144000000,None,4660000000,6214000000,3144000000,2024-06-11,1.63,1.65,-0.02,-1.2121,post-market,2832000000,2753000000
2024-09-30,140.4500,173.9900,137.9500,170.4000,168.2978,267267629,0.0000,USD,144214000000,23072000000,10616000000,10616000000,None,8021000000,121142000000,None,None,6270000000,6270000000,62249000000,None,None,295000000,4140000000,None,132945000000,32045000000,2207000000,None,None,9201000000,100900000000,None,75314000000,9201000000,None,84515000000,-1856000000,11106000000,10816000000,None,-20939000000,33083000000,2851000000,USD,7427000000,None,None,None,None,1428000000,2303000000,None,None,None,-2765000000,-4585000000,None,None,None,None,1103000000,1103000000,None,None,None,None,-1001000000,None,None,None,2929000000,USD,9401000000,13307000000,3906000000,3906000000,3991000000,358000000,2306000000,5410000000,None,-709000000,133000000,842000000,None,None,None,1428000000,3169000000,240000000,None,2929000000,None,4011000000,5439000000,2929000000,2024-09-09,1.39,1.33,0.06,4.5113,post-market,2851000000,2761000000
2024-10-31,170.2200,178.6100,165.9700,167.8400,166.1474,134385805,0.4000,USD,144214000000,23072000000,10616000000,10616000000,None,8021000000,121142000000,None,None,6270000000,6270000000,62249000000,None,None,295000000,4140000000,None,132945000000,32045000000,2207000000,None,None,9201000000,100900000000,None,75314000000,9201000000,None,84515000000,-1856000000,11106000000,10816000000,None,-20939000000,33083000000,2851000000,USD,7427000000,None,None,None,None,1428000000,2303000000,None,None,None,-2765000000,-4585000000,None,None,None,None,1103000000,1103000000,None,None,None,None,-1001000000,None,None,None,2929000000,USD,9401000000,13307000000,3906000000,3906000000,3991000000,358000000,2306000000,5410000000,None,-709000000,133000000,842000000,None,None,None,1428000000,3169000000,240000000,None,2929000000,None,4011000000,5439000000,2929000000,2024-09-09,1.39,1.33,0.06,4.5113,post-market,2851000000,2761000000
2024-11-29,170.1500,196.0400,168.7300,184.8400,182.9759,150500929,0.0000,USD,144214000000,23072000000,10616000000,10616000000,None,8021000000,121142000000,None,None,6270000000,6270000000,62249000000,None,None,295000000,4140000000,None,132945000000,32045000000,2207000000,None,None,9201000000,100900000000,None,75314000000,9201000000,None,84515000000,-1856000000,11106000000,10816000000,None,-20939000000,33083000000,2851000000,USD,7427000000,None,None,None,None,1428000000,2303000000,None,None,None,-2765000000,-4585000000,None,None,None,None,1103000000,1103000000,None,None,None,None,-1001000000,None,None,None,2929000000,USD,9401000000,13307000000,3906000000,3906000000,3991000000,358000000,2306000000,5410000000,None,-709000000,133000000,842000000,None,None,None,1428000000,3169000000,240000000,None,2929000000,None,4011000000,5439000000,2929000000,2024-09-09,1.39,1.33,0.06,4.5113,post-market,2851000000,2761000000
2024-12-31,185.2900,198.3099,164.5500,166.6400,164.9595,196445822,0.0000,USD,148483000000,23503000000,10941000000,10941000000,None,8177000000,124980000000,None,None,5679000000,5679000000,62204000000,None,None,370000000,4015000000,None,134247000000,29052000000,2679000000,None,None,8162000000,105195000000,None,80462000000,8162000000,None,88624000000,-772000000,12316000000,13746000000,None,-19045000000,34310000000,2869000000,USD,1304000000,None,None,None,None,1499000000,3970000000,None,None,None,-3788000000,2938000000,None,None,None,None,1118000000,1118000000,None,None,None,None,-197000000,None,None,None,3151000000,USD,9974000000,14059000000,4085000000,4085000000,4220000000,387000000,2471000000,5754000000,None,-717000000,149000000,866000000,None,None,None,1499000000,3390000000,239000000,None,3151000000,None,4256000000,5755000000,3151000000,2024-12-09,1.47,1.48,-0.01,-0.6757,post-market,2851000000,2761000000
2025-01-31,168.5200,191.9900,152.4200,170.0600,168.7808,298574258,0.4000,USD,148483000000,23503000000,10941000000,10941000000,None,8177000000,124980000000,None,None,5679000000,5679000000,62204000000,None,None,370000000,4015000000,None,134247000000,29052000000,2679000000,None,None,8162000000,105195000000,None,80462000000,8162000000,None,88624000000,-772000000,12316000000,13746000000,None,-19045000000,34310000000,2869000000,USD,1304000000,None,None,None,None,1499000000,3970000000,None,None,None,-3788000000,2938000000,None,None,None,None,1118000000,1118000000,None,None,None,None,-197000000,None,None,None,3151000000,USD,9974000000,14059000000,4085000000,4085000000,4220000000,387000000,2471000000,5754000000,None,-717000000,149000000,866000000,None,None,None,1499000000,3390000000,239000000,None,3151000000,None,4256000000,5755000000,3151000000,2024-12-09,1.47,1.48,-0.01,-0.6757,post-market,2851000000,2761000000
2025-02-28,163.2000,182.2400,160.8100,166.0600,164.8109,159934708,0.0000,USD,161378000000,30116000000,17406000000,17406000000,None,8051000000,131262000000,None,None,5131000000,5131000000,62171000000,None,None,417000000,4242000000,None,144117000000,29623000000,2423000000,None,None,8167000000,114494000000,None,88109000000,8167000000,None,96276000000,201000000,14364000000,16730000000,None,-17368000000,35691000000,2874000000,USD,5933000000,None,None,None,None,1551000000,5862000000,None,None,None,-5976000000,6559000000,None,None,None,None,1119000000,1119000000,None,None,None,None,-152000000,None,None,None,2936000000,USD,9935000000,14130000000,4195000000,4195000000,4358000000,390000000,2429000000,5577000000,None,-757000000,135000000,892000000,None,None,None,1551000000,3448000000,512000000,None,2936000000,None,4340000000,5891000000,2936000000,2025-03-10,1.47,1.49,-0.02,-1.3423,post-market,2874000000,2799000000
2025-03-31,166.9500,167.1200,136.7600,139.8100,138.7584,256835949,0.0000,USD,161378000000,30116000000,17406000000,17406000000,None,8051000000,131262000000,None,None,5131000000,5131000000,62171000000,None,None,417000000,4242000000,None,144117000000,29623000000,2423000000,None,None,8167000000,114494000000,None,88109000000,8167000000,None,96276000000,201000000,14364000000,16730000000,None,-17368000000,35691000000,2874000000,USD,5933000000,None,None,None,None,1551000000,5862000000,None,None,None,-5976000000,6559000000,None,None,None,None,1119000000,1119000000,None,None,None,None,-152000000,None,None,None,2936000000,USD,9935000000,14130000000,4195000000,4195000000,4358000000,390000000,2429000000,5577000000,None,-757000000,135000000,892000000,None,None,None,1551000000,3448000000,512000000,None,2936000000,None,4340000000,5891000000,2936000000,2025-03-10,1.47,1.49,-0.02,-1.3423,post-market,2874000000,2799000000
